slug,locale,topic_cluster,primary_keyword,secondary_keywords,target_intent,title,h1,word_count,translation_status,needs_generation,needs_translation,needs_seo_rewrite,target_pages_to_link,priority
how-small-businesses-can-create-product-cards,ar,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,es,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,pt,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,fr,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,de,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,it,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,pl,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,uk,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,hi,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,id,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,vi,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-small-businesses-can-create-product-cards,zh,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,small-business-product-photos,P1
how-to-reduce-product-photoshoot-costs,ru,workflow / SaaS / business,как сэкономить на товарной фотосъёмке,товарное фото; карточка товара; AI для маркетплейса,informational,Как сэкономить на товарной фотосъёмке,Как сэкономить на товарной фотосъёмке,0,draft,yes,no,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,en,workflow / SaaS / business,how to reduce product photoshoot costs,product photography; marketplace listing image; AI ecommerce photo,informational,How to reduce product photoshoot costs,How to reduce product photoshoot costs,0,draft,yes,no,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,kk,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,ky,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,uz,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,tg,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,tr,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,az,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,ar,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,es,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,pt,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,fr,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,de,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,it,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,pl,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,uk,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,hi,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,id,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,vi,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
how-to-reduce-product-photoshoot-costs,zh,workflow / SaaS / business,,,informational,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,ru,workflow / SaaS / business,когда ai-фото лучше фотосессии,товарное фото; карточка товара; AI для маркетплейса,comparison,Когда AI-фото лучше фотосессии,Когда AI-фото лучше фотосессии,0,draft,yes,no,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,en,workflow / SaaS / business,when ai product photos are better than a photoshoot,product photography; marketplace listing image; AI ecommerce photo,comparison,When AI product photos are better than a photoshoot,When AI product photos are better than a photoshoot,0,draft,yes,no,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,kk,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,ky,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,uz,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,tg,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,tr,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,az,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,ar,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,es,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,pt,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,fr,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,de,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,it,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,pl,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,uk,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,hi,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,id,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,vi,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-better-than-a-photoshoot,zh,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,ecommerce-catalog-photos,P1
when-ai-product-photos-are-not-a-fit,ru,workflow / SaaS / business,когда ai-фото не подходит,товарное фото; карточка товара; AI для маркетплейса,comparison,Когда AI-фото не подходит,Когда AI-фото не подходит,0,draft,yes,no,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,en,workflow / SaaS / business,when ai product photos are not a fit,product photography; marketplace listing image; AI ecommerce photo,comparison,When AI product photos are not a fit,When AI product photos are not a fit,0,draft,yes,no,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,kk,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,ky,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,uz,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,tg,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,tr,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,az,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,ar,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,es,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,pt,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,fr,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,de,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,it,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,pl,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,uk,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,hi,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,id,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,vi,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
when-ai-product-photos-are-not-a-fit,zh,workflow / SaaS / business,,,comparison,,,0,needs_review,no,yes,yes,exact-product-card,P1
how-to-organize-a-product-content-workflow,ru,workflow / SaaS / business,как организовать workflow товарного контента,товарное фото; карточка товара; AI для маркетплейса,how-to,Как организовать workflow товарного контента,Как организовать workflow товарного контента,0,draft,yes,no,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,en,workflow / SaaS / business,how to organize a product content workflow,product photography; marketplace listing image; AI ecommerce photo,how-to,How to organize a product content workflow,How to organize a product content workflow,0,draft,yes,no,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,kk,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,ky,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,uz,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,tg,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,tr,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,az,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,ar,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,es,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,pt,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,fr,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,de,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,it,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,pl,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
how-to-organize-a-product-content-workflow,uk,workflow / SaaS / business,,,how-to,,,0,needs_review,no,yes,yes,marketplace-content-manager-workflow,P1
