route,locale,matrix_status,translation_status,coverage
/uk/blog/how-to-make-a-product-banner-for-ads,uk,missing,needs_review,missing
/hi/blog/how-to-make-a-product-banner-for-ads,hi,missing,needs_review,missing
/id/blog/how-to-make-a-product-banner-for-ads,id,missing,needs_review,missing
/vi/blog/how-to-make-a-product-banner-for-ads,vi,missing,needs_review,missing
/zh/blog/how-to-make-a-product-banner-for-ads,zh,missing,needs_review,missing
/ru/blog/how-to-adapt-product-photos-for-different-platforms,ru,missing,draft,missing
/en/blog/how-to-adapt-product-photos-for-different-platforms,en,missing,draft,missing
/kk/blog/how-to-adapt-product-photos-for-different-platforms,kk,missing,needs_review,missing
/ky/blog/how-to-adapt-product-photos-for-different-platforms,ky,missing,needs_review,missing
/uz/blog/how-to-adapt-product-photos-for-different-platforms,uz,missing,needs_review,missing
/tg/blog/how-to-adapt-product-photos-for-different-platforms,tg,missing,needs_review,missing
/tr/blog/how-to-adapt-product-photos-for-different-platforms,tr,missing,needs_review,missing
/az/blog/how-to-adapt-product-photos-for-different-platforms,az,missing,needs_review,missing
/ar/blog/how-to-adapt-product-photos-for-different-platforms,ar,missing,needs_review,missing
/es/blog/how-to-adapt-product-photos-for-different-platforms,es,missing,needs_review,missing
/pt/blog/how-to-adapt-product-photos-for-different-platforms,pt,missing,needs_review,missing
/fr/blog/how-to-adapt-product-photos-for-different-platforms,fr,missing,needs_review,missing
/de/blog/how-to-adapt-product-photos-for-different-platforms,de,missing,needs_review,missing
/it/blog/how-to-adapt-product-photos-for-different-platforms,it,missing,needs_review,missing
/pl/blog/how-to-adapt-product-photos-for-different-platforms,pl,missing,needs_review,missing
/uk/blog/how-to-adapt-product-photos-for-different-platforms,uk,missing,needs_review,missing
/hi/blog/how-to-adapt-product-photos-for-different-platforms,hi,missing,needs_review,missing
/id/blog/how-to-adapt-product-photos-for-different-platforms,id,missing,needs_review,missing
/vi/blog/how-to-adapt-product-photos-for-different-platforms,vi,missing,needs_review,missing
/zh/blog/how-to-adapt-product-photos-for-different-platforms,zh,missing,needs_review,missing
/ru/blog/how-to-make-a-vertical-product-photo,ru,missing,draft,missing
/en/blog/how-to-make-a-vertical-product-photo,en,missing,draft,missing
/kk/blog/how-to-make-a-vertical-product-photo,kk,missing,needs_review,missing
/ky/blog/how-to-make-a-vertical-product-photo,ky,missing,needs_review,missing
/uz/blog/how-to-make-a-vertical-product-photo,uz,missing,needs_review,missing
/tg/blog/how-to-make-a-vertical-product-photo,tg,missing,needs_review,missing
/tr/blog/how-to-make-a-vertical-product-photo,tr,missing,needs_review,missing
/az/blog/how-to-make-a-vertical-product-photo,az,missing,needs_review,missing
/ar/blog/how-to-make-a-vertical-product-photo,ar,missing,needs_review,missing
/es/blog/how-to-make-a-vertical-product-photo,es,missing,needs_review,missing
/pt/blog/how-to-make-a-vertical-product-photo,pt,missing,needs_review,missing
/fr/blog/how-to-make-a-vertical-product-photo,fr,missing,needs_review,missing
/de/blog/how-to-make-a-vertical-product-photo,de,missing,needs_review,missing
/it/blog/how-to-make-a-vertical-product-photo,it,missing,needs_review,missing
/pl/blog/how-to-make-a-vertical-product-photo,pl,missing,needs_review,missing
/uk/blog/how-to-make-a-vertical-product-photo,uk,missing,needs_review,missing
/hi/blog/how-to-make-a-vertical-product-photo,hi,missing,needs_review,missing
/id/blog/how-to-make-a-vertical-product-photo,id,missing,needs_review,missing
/vi/blog/how-to-make-a-vertical-product-photo,vi,missing,needs_review,missing
/zh/blog/how-to-make-a-vertical-product-photo,zh,missing,needs_review,missing
/ru/blog/how-to-make-a-horizontal-product-photo,ru,missing,draft,missing
/en/blog/how-to-make-a-horizontal-product-photo,en,missing,draft,missing
/kk/blog/how-to-make-a-horizontal-product-photo,kk,missing,needs_review,missing
/ky/blog/how-to-make-a-horizontal-product-photo,ky,missing,needs_review,missing
/uz/blog/how-to-make-a-horizontal-product-photo,uz,missing,needs_review,missing
/tg/blog/how-to-make-a-horizontal-product-photo,tg,missing,needs_review,missing
/tr/blog/how-to-make-a-horizontal-product-photo,tr,missing,needs_review,missing
/az/blog/how-to-make-a-horizontal-product-photo,az,missing,needs_review,missing
/ar/blog/how-to-make-a-horizontal-product-photo,ar,missing,needs_review,missing
/es/blog/how-to-make-a-horizontal-product-photo,es,missing,needs_review,missing
/pt/blog/how-to-make-a-horizontal-product-photo,pt,missing,needs_review,missing
/fr/blog/how-to-make-a-horizontal-product-photo,fr,missing,needs_review,missing
/de/blog/how-to-make-a-horizontal-product-photo,de,missing,needs_review,missing
/it/blog/how-to-make-a-horizontal-product-photo,it,missing,needs_review,missing
/pl/blog/how-to-make-a-horizontal-product-photo,pl,missing,needs_review,missing
/uk/blog/how-to-make-a-horizontal-product-photo,uk,missing,needs_review,missing
/hi/blog/how-to-make-a-horizontal-product-photo,hi,missing,needs_review,missing
/id/blog/how-to-make-a-horizontal-product-photo,id,missing,needs_review,missing
/vi/blog/how-to-make-a-horizontal-product-photo,vi,missing,needs_review,missing
/zh/blog/how-to-make-a-horizontal-product-photo,zh,missing,needs_review,missing
/ru/blog/how-sellers-can-prepare-a-product-catalog-quickly,ru,missing,draft,missing
/en/blog/how-sellers-can-prepare-a-product-catalog-quickly,en,missing,draft,missing
/kk/blog/how-sellers-can-prepare-a-product-catalog-quickly,kk,missing,needs_review,missing
/ky/blog/how-sellers-can-prepare-a-product-catalog-quickly,ky,missing,needs_review,missing
/uz/blog/how-sellers-can-prepare-a-product-catalog-quickly,uz,missing,needs_review,missing
/tg/blog/how-sellers-can-prepare-a-product-catalog-quickly,tg,missing,needs_review,missing
/tr/blog/how-sellers-can-prepare-a-product-catalog-quickly,tr,missing,needs_review,missing
/az/blog/how-sellers-can-prepare-a-product-catalog-quickly,az,missing,needs_review,missing
/ar/blog/how-sellers-can-prepare-a-product-catalog-quickly,ar,missing,needs_review,missing
/es/blog/how-sellers-can-prepare-a-product-catalog-quickly,es,missing,needs_review,missing
/pt/blog/how-sellers-can-prepare-a-product-catalog-quickly,pt,missing,needs_review,missing
/fr/blog/how-sellers-can-prepare-a-product-catalog-quickly,fr,missing,needs_review,missing
/de/blog/how-sellers-can-prepare-a-product-catalog-quickly,de,missing,needs_review,missing
/it/blog/how-sellers-can-prepare-a-product-catalog-quickly,it,missing,needs_review,missing
/pl/blog/how-sellers-can-prepare-a-product-catalog-quickly,pl,missing,needs_review,missing
/uk/blog/how-sellers-can-prepare-a-product-catalog-quickly,uk,missing,needs_review,missing
/hi/blog/how-sellers-can-prepare-a-product-catalog-quickly,hi,missing,needs_review,missing
/id/blog/how-sellers-can-prepare-a-product-catalog-quickly,id,missing,needs_review,missing
/vi/blog/how-sellers-can-prepare-a-product-catalog-quickly,vi,missing,needs_review,missing
/zh/blog/how-sellers-can-prepare-a-product-catalog-quickly,zh,missing,needs_review,missing
/ru/blog/how-marketplace-managers-can-speed-up-content,ru,missing,draft,missing
/en/blog/how-marketplace-managers-can-speed-up-content,en,missing,draft,missing
/kk/blog/how-marketplace-managers-can-speed-up-content,kk,missing,needs_review,missing
/ky/blog/how-marketplace-managers-can-speed-up-content,ky,missing,needs_review,missing
/uz/blog/how-marketplace-managers-can-speed-up-content,uz,missing,needs_review,missing
/tg/blog/how-marketplace-managers-can-speed-up-content,tg,missing,needs_review,missing
/tr/blog/how-marketplace-managers-can-speed-up-content,tr,missing,needs_review,missing
/az/blog/how-marketplace-managers-can-speed-up-content,az,missing,needs_review,missing
/ar/blog/how-marketplace-managers-can-speed-up-content,ar,missing,needs_review,missing
/es/blog/how-marketplace-managers-can-speed-up-content,es,missing,needs_review,missing
/pt/blog/how-marketplace-managers-can-speed-up-content,pt,missing,needs_review,missing
/fr/blog/how-marketplace-managers-can-speed-up-content,fr,missing,needs_review,missing
/de/blog/how-marketplace-managers-can-speed-up-content,de,missing,needs_review,missing
/it/blog/how-marketplace-managers-can-speed-up-content,it,missing,needs_review,missing
/pl/blog/how-marketplace-managers-can-speed-up-content,pl,missing,needs_review,missing
/uk/blog/how-marketplace-managers-can-speed-up-content,uk,missing,needs_review,missing
/hi/blog/how-marketplace-managers-can-speed-up-content,hi,missing,needs_review,missing
/id/blog/how-marketplace-managers-can-speed-up-content,id,missing,needs_review,missing
/vi/blog/how-marketplace-managers-can-speed-up-content,vi,missing,needs_review,missing
/zh/blog/how-marketplace-managers-can-speed-up-content,zh,missing,needs_review,missing
/ru/blog/how-a-showroom-can-create-product-photos-without-a-photographer,ru,missing,draft,missing
/en/blog/how-a-showroom-can-create-product-photos-without-a-photographer,en,missing,draft,missing
/kk/blog/how-a-showroom-can-create-product-photos-without-a-photographer,kk,missing,needs_review,missing
/ky/blog/how-a-showroom-can-create-product-photos-without-a-photographer,ky,missing,needs_review,missing
/uz/blog/how-a-showroom-can-create-product-photos-without-a-photographer,uz,missing,needs_review,missing
/tg/blog/how-a-showroom-can-create-product-photos-without-a-photographer,tg,missing,needs_review,missing
/tr/blog/how-a-showroom-can-create-product-photos-without-a-photographer,tr,missing,needs_review,missing
/az/blog/how-a-showroom-can-create-product-photos-without-a-photographer,az,missing,needs_review,missing
/ar/blog/how-a-showroom-can-create-product-photos-without-a-photographer,ar,missing,needs_review,missing
/es/blog/how-a-showroom-can-create-product-photos-without-a-photographer,es,missing,needs_review,missing
/pt/blog/how-a-showroom-can-create-product-photos-without-a-photographer,pt,missing,needs_review,missing
/fr/blog/how-a-showroom-can-create-product-photos-without-a-photographer,fr,missing,needs_review,missing
/de/blog/how-a-showroom-can-create-product-photos-without-a-photographer,de,missing,needs_review,missing
/it/blog/how-a-showroom-can-create-product-photos-without-a-photographer,it,missing,needs_review,missing
/pl/blog/how-a-showroom-can-create-product-photos-without-a-photographer,pl,missing,needs_review,missing
/uk/blog/how-a-showroom-can-create-product-photos-without-a-photographer,uk,missing,needs_review,missing
/hi/blog/how-a-showroom-can-create-product-photos-without-a-photographer,hi,missing,needs_review,missing
/id/blog/how-a-showroom-can-create-product-photos-without-a-photographer,id,missing,needs_review,missing
/vi/blog/how-a-showroom-can-create-product-photos-without-a-photographer,vi,missing,needs_review,missing
/zh/blog/how-a-showroom-can-create-product-photos-without-a-photographer,zh,missing,needs_review,missing
/ru/blog/how-suppliers-can-prepare-a-catalog-for-clients,ru,missing,draft,missing
/en/blog/how-suppliers-can-prepare-a-catalog-for-clients,en,missing,draft,missing
/kk/blog/how-suppliers-can-prepare-a-catalog-for-clients,kk,missing,needs_review,missing
/ky/blog/how-suppliers-can-prepare-a-catalog-for-clients,ky,missing,needs_review,missing
/uz/blog/how-suppliers-can-prepare-a-catalog-for-clients,uz,missing,needs_review,missing
/tg/blog/how-suppliers-can-prepare-a-catalog-for-clients,tg,missing,needs_review,missing
/tr/blog/how-suppliers-can-prepare-a-catalog-for-clients,tr,missing,needs_review,missing
/az/blog/how-suppliers-can-prepare-a-catalog-for-clients,az,missing,needs_review,missing
/ar/blog/how-suppliers-can-prepare-a-catalog-for-clients,ar,missing,needs_review,missing
/es/blog/how-suppliers-can-prepare-a-catalog-for-clients,es,missing,needs_review,missing
/pt/blog/how-suppliers-can-prepare-a-catalog-for-clients,pt,missing,needs_review,missing
/fr/blog/how-suppliers-can-prepare-a-catalog-for-clients,fr,missing,needs_review,missing
/de/blog/how-suppliers-can-prepare-a-catalog-for-clients,de,missing,needs_review,missing
/it/blog/how-suppliers-can-prepare-a-catalog-for-clients,it,missing,needs_review,missing
/pl/blog/how-suppliers-can-prepare-a-catalog-for-clients,pl,missing,needs_review,missing
/uk/blog/how-suppliers-can-prepare-a-catalog-for-clients,uk,missing,needs_review,missing
/hi/blog/how-suppliers-can-prepare-a-catalog-for-clients,hi,missing,needs_review,missing
/id/blog/how-suppliers-can-prepare-a-catalog-for-clients,id,missing,needs_review,missing
/vi/blog/how-suppliers-can-prepare-a-catalog-for-clients,vi,missing,needs_review,missing
/zh/blog/how-suppliers-can-prepare-a-catalog-for-clients,zh,missing,needs_review,missing
/ru/blog/how-small-businesses-can-create-product-cards,ru,missing,draft,missing
/en/blog/how-small-businesses-can-create-product-cards,en,missing,draft,missing
/kk/blog/how-small-businesses-can-create-product-cards,kk,missing,needs_review,missing
/ky/blog/how-small-businesses-can-create-product-cards,ky,missing,needs_review,missing
/uz/blog/how-small-businesses-can-create-product-cards,uz,missing,needs_review,missing
/tg/blog/how-small-businesses-can-create-product-cards,tg,missing,needs_review,missing
/tr/blog/how-small-businesses-can-create-product-cards,tr,missing,needs_review,missing
/az/blog/how-small-businesses-can-create-product-cards,az,missing,needs_review,missing
/ar/blog/how-small-businesses-can-create-product-cards,ar,missing,needs_review,missing
/es/blog/how-small-businesses-can-create-product-cards,es,missing,needs_review,missing
/pt/blog/how-small-businesses-can-create-product-cards,pt,missing,needs_review,missing
/fr/blog/how-small-businesses-can-create-product-cards,fr,missing,needs_review,missing
/de/blog/how-small-businesses-can-create-product-cards,de,missing,needs_review,missing
/it/blog/how-small-businesses-can-create-product-cards,it,missing,needs_review,missing
/pl/blog/how-small-businesses-can-create-product-cards,pl,missing,needs_review,missing
/uk/blog/how-small-businesses-can-create-product-cards,uk,missing,needs_review,missing
/hi/blog/how-small-businesses-can-create-product-cards,hi,missing,needs_review,missing
/id/blog/how-small-businesses-can-create-product-cards,id,missing,needs_review,missing
/vi/blog/how-small-businesses-can-create-product-cards,vi,missing,needs_review,missing
/zh/blog/how-small-businesses-can-create-product-cards,zh,missing,needs_review,missing
/ru/blog/how-to-reduce-product-photoshoot-costs,ru,missing,draft,missing
/en/blog/how-to-reduce-product-photoshoot-costs,en,missing,draft,missing
/kk/blog/how-to-reduce-product-photoshoot-costs,kk,missing,needs_review,missing
/ky/blog/how-to-reduce-product-photoshoot-costs,ky,missing,needs_review,missing
/uz/blog/how-to-reduce-product-photoshoot-costs,uz,missing,needs_review,missing
/tg/blog/how-to-reduce-product-photoshoot-costs,tg,missing,needs_review,missing
/tr/blog/how-to-reduce-product-photoshoot-costs,tr,missing,needs_review,missing
/az/blog/how-to-reduce-product-photoshoot-costs,az,missing,needs_review,missing
/ar/blog/how-to-reduce-product-photoshoot-costs,ar,missing,needs_review,missing
/es/blog/how-to-reduce-product-photoshoot-costs,es,missing,needs_review,missing
/pt/blog/how-to-reduce-product-photoshoot-costs,pt,missing,needs_review,missing
/fr/blog/how-to-reduce-product-photoshoot-costs,fr,missing,needs_review,missing
/de/blog/how-to-reduce-product-photoshoot-costs,de,missing,needs_review,missing
/it/blog/how-to-reduce-product-photoshoot-costs,it,missing,needs_review,missing
/pl/blog/how-to-reduce-product-photoshoot-costs,pl,missing,needs_review,missing
/uk/blog/how-to-reduce-product-photoshoot-costs,uk,missing,needs_review,missing
